car_id,selling_price
8037,790000
8038,740000
8039,600000
8040,850000
8041,750000
8042,900000
8043,642000
8044,610000
8045,725000
8046,800000
8047,600000
8048,760000
8049,810000
8050,860000
8051,830000
8052,700000
8053,800000
8054,750000
8055,735000
8056,760000
8057,650000
8058,815000
8059,700000
8060,780000
8061,900000
8062,675000
8063,645000
8064,700000
8065,1000000
8066,680000
8067,700000
8068,950000
8069,664000
8070,680000
8071,1050000
8072,890000
8073,750000
8074,750000
8075,711000
8076,985000
8077,942000
8078,800000
8079,850000
8080,720000
8081,870000
8082,775000
8083,950000
8084,950000
8085,950000
8086,750000
8087,900000
8088,735000
8089,680000
8090,850000
8091,870000
8092,625000
8093,875000
8094,740000
8095,490000
8096,675000
8097,660000
8098,499000
8099,925000
8100,775000
8101,575000
8102,550000
8103,620000
8104,840000
8105,635000
8106,575000
8107,790000
8108,785000
8109,425000
8110,575000
8111,550000
8112,620000
8113,540000
8114,550000
8115,1050000
8116,875000
8117,970000
8118,1015000
8119,925000
8120,950000
8121,1150000
8122,1025000
8123,1250000
8124,850000
8125,709000
8126,925000
8127,935000
8128,770000
8129,709000
8130,1050000
8131,750000
8132,865000
8133,825000
8134,900000
8135,920000
8136,775000
8137,925000
8138,875000
8139,860000
8140,910000
8141,1050000
8142,850000
8143,1150000
8144,1050000
8145,1050000
8146,1100000
8147,1350000
8148,880000
8149,999000
8150,920000
8151,950000
8152,1100000
8153,921000
8154,1100000
8155,998000
8156,890000
8157,990000
8158,996000
8159,870000
8160,1150000
8161,911000
8162,750000
8163,850000
8164,900000
8165,915000
8166,1050000
8167,910000
8168,900000
8169,1000000
8170,770000
8171,775000
8172,875000
8173,720000
8174,875000
8175,1050000
8176,950000
8177,950000
8178,890000
8179,1100000
8180,830000
8181,800000
8182,900000
8183,870000
8184,1100000
8185,800000
8186,900000
8187,850000
8188,1000000
8189,670000
8190,525000
8191,465000
8192,525000
8193,775000
8194,725000
8195,561000
8196,650000
8197,615000
8198,775000
8199,645000
8200,821000
8201,590000
8202,575000
8203,560000
8204,615000
8205,725000
8206,575000
8207,695000
8208,680000
8209,630000
8210,641000
8211,815000
8212,585000
8213,495000
8214,565000
8215,725000
8216,750000
8217,600000
8218,850000
8219,520000
8220,525000
8221,625000
8222,650000
8223,745000
8224,770000
8225,650000
8226,550000
8227,300000
8228,450000
8229,520000
8230,650000
8231,495000
8232,489000
8233,810000
8234,560000
8235,540000
8236,635000
8237,600000
8238,491000
8239,650000
8240,630000
8241,590000
8242,625000
8243,495000
8244,525000
8245,510000
8246,650000
8247,695000
8248,595000
8249,495000
8250,775000
8251,545000
8252,625000
8253,562000
8254,610000
8255,485000
8256,555000
8257,575000
8258,600000
8259,785000
8260,675000
8261,700000
8262,800000
8263,725000
8264,655000
8265,635000
8266,825000
8267,645000
8268,611000
8269,550000
8270,635000
8271,625000
8272,575000
8273,525000
8274,525000
8275,540000
8276,600000
8277,700000
8278,740000
8279,500000
8280,735000
8281,650000
8282,500000
8283,700000
8284,540000
8285,650000
8286,675000
8287,560000
8288,625000
8289,500000
8290,650000
8291,551000
8292,600000
8293,725000
8294,650000
8295,570000
8296,650000
8297,655000
8298,695000
8299,630000
8300,435000
8301,550000
8302,1175000
8303,1099000
8304,1090000
8305,1085000
8306,1025000
8307,1039000
8308,1075000
8309,1050000
8310,1045000
8311,1050000
8312,490000
8313,765000
8314,720000
8315,775000
8316,485000
8317,700000
8318,300000
8319,600000
8320,655000
8321,475000
8322,875000
8323,775000
8324,650000
8325,850000
8326,750000
8327,640000
8328,825000
8329,795000
8330,770000
8331,825000
8332,750000
8333,900000
8334,825000
8335,785000
8336,749000
8337,625000
8338,825000
8339,875000
8340,750000
8341,785000
8342,849000
8343,760000
8344,765000
8345,548000
8346,790000
8347,715000
8348,781000
8349,733000
8350,799000
8351,906000
8352,800000
8353,850000
8354,835000
8355,900000
8356,925000
8357,924000
8358,650000
8359,775000
8360,750000
8361,865000
8362,650000
8363,750000
8364,750000
8365,700000
8366,700000
8367,840000
8368,535000
8369,500000
8370,550000
8371,715000
8372,840000
8373,680000
8374,685000
8375,750000
8376,720000
8377,775000
8378,795000
8379,750000
8380,675000
8381,771000
8382,790000
8383,650000
8384,695000
8385,780000
8386,580000
8387,660000
8388,500000
8389,610000
8390,660000
8391,625000
8392,530000
8393,540000
8394,499000
8395,675000
8396,595000
8397,590000
8398,475000
8399,679000
8400,690000
8401,650000
8402,783000
8403,710000
8404,650000
8405,681000
8406,625000
8407,550000
8408,625000
8409,525000
8410,650000
8411,580000
8412,600000
8413,650000
8414,850000
8415,625000
8416,750000
8417,675000
8418,425000
8419,485000
8420,660000
8421,525000
8422,512000
8423,680000
8424,600000
8425,585000
8426,565000
8427,480000
8428,590000
8429,481000
8430,625000
8431,555000
8432,820000
8433,725000
8434,875000
8435,650000
8436,895000
8437,580000
8438,655000
8439,625000
8440,650000
8441,650000
8442,675000
8443,435000
8444,940000
8445,861000
8446,685000
8447,599000
8448,525000
8449,490000
8450,600000
8451,560000
8452,850000
8453,750000
8454,700000
8455,699000
8456,820000
8457,600000
8458,540000
8459,400000
8460,590000
8461,650000
8462,550000
8463,680000
8464,850000
8465,525000
8466,550000
8467,780000
8468,540000
8469,920000
8470,600000
8471,725000
8472,450000
8473,750000
8474,750000
8475,610000
8476,450000
8477,625000
8478,550000
8479,545000
8480,600000
8481,540000
8482,444000
8483,700000
8484,700000
8485,520000
8486,630000
8487,850000
8488,600000
8489,700000
8490,450000
8491,400000
8492,640000
8493,650000
8494,500000
8495,790000
8496,730000
8497,535000
8498,550000
8499,670000
8500,600000
8501,650000
8502,560000
8503,750000
8504,650000
8505,650000
8506,650000
8507,620000
8508,550000
8509,600000
8510,750000
8511,422000
8512,625000
8513,731000
8514,500000
8515,450000
8516,450000
8517,500000
8518,550000
8519,700000
8520,554000
8521,750000
8522,625000
8523,760000
8524,650000
8525,620000
8526,595000
8527,610000
8528,590000
8529,620000
8530,800000
8531,700000
8532,635000
8533,620000
8534,695000
8535,650000
8536,800000
8537,430000
8538,440000
8539,600000
8540,650000
8541,600000
8542,700000
8543,460000
8544,675000
8545,550000
8546,749000
8547,800000
8548,530000
8549,680000
8550,600000
8551,690000
8552,465000
8553,785000
8554,640000
8555,785000
8556,780000
8557,770000
8558,650000
8559,680000
8560,595000
8561,675000
8562,800000
8563,349000
8564,835000
8565,575000
8566,365000
8567,750000
8568,425000
8569,715000
8570,675000
8571,355000
8572,616000
8573,760000
8574,699000
8575,600000
8576,578000
8577,750000
8578,825000
8579,755000
8580,825000
8581,825000
8582,825000
8583,400000
8584,800000
8585,415000
8586,475000
8587,650000
8588,720000
8589,651000
8590,750000
8591,615000
8592,680000
8593,750000
8594,720000
8595,715000
8596,670000
8597,610000
8598,725000
8599,650000
8600,680000
8601,675000
8602,670000
8603,800000
8604,630000
8605,550000
8606,750000
8607,725000
8608,715000
8609,524000
8610,430000
8611,589000
8612,625000
8613,645000
8614,625000
8615,665000
8616,750000
8617,500000
8618,770000
8619,735000
8620,650000
8621,775000
8622,570000
8623,449000
8624,395000
8625,525000
8626,585000
8627,640000
8628,785000
8629,670000
8630,499000
8631,585000
8632,600000
8633,565000
8634,707000
8635,450000
8636,650000
8637,550000
8638,350000
8639,450000
8640,580000
8641,650000
8642,625000
8643,600000
8644,360000
8645,600000
8646,780000
8647,500000
8648,725000
8649,616000
8650,600000
8651,500000
8652,530000
8653,530000
8654,385000
8655,745000
8656,450000
8657,430000
8658,435000
8659,630000
8660,465000
8661,329000
8662,385000
8663,800000
8664,739000
8665,375000
8666,545000
8667,370000
8668,600000
8669,540000
8670,900000
8671,510000
8672,445000
8673,435000
8674,580000
8675,860000
8676,625000
8677,480000
8678,550000
8679,450000
8680,690000
8681,435000
8682,320000
8683,465000
8684,300000
8685,460000
8686,730000
8687,325000
8688,395000
8689,550000
8690,515000
8691,599000
8692,500000
8693,340000
8694,290000
8695,349000
8696,325000
8697,765000
8698,375000
8699,400000
8700,751000
8701,460000
8702,975000
8703,470000
8704,875000
8705,500000
8706,425000
8707,475000
8708,750000
8709,285000
8710,450000
8711,350000
8712,400000
8713,380000
8714,425000
8715,430000
8716,415000
8717,725000
8718,820000
8719,360000
8720,380000
8721,570000
8722,700000
8723,800000
8724,630000
8725,780000
8726,300000
8727,700000
8728,450000
8729,390000
8730,320000
8731,350000
8732,310000
8733,300000
8734,650000
8735,900000
8736,980000
8737,850000
8738,698000
8739,750000
8740,995000
8741,1000000
8742,400000
8743,825000
8744,670000
8745,711000
8746,600000
8747,665000
8748,700000
8749,610000
8750,675000
8751,750000
8752,850000
8753,735000
8754,650000
8755,655000
8756,730000
8757,675000
8758,630000
8759,750000
8760,890000
8761,895000
8762,500000
8763,650000
8764,699000
8765,660000
8766,640000
8767,600000
8768,460000
8769,500000
8770,520000
8771,660000
8772,750000
8773,500000
8774,450000
8775,786000
8776,740000
8777,525000
8778,725000
8779,650000
8780,435000
8781,370000
8782,390000
8783,349000
8784,299000
8785,420000
8786,450000
8787,300000
8788,400000
8789,320000
8790,265000
8791,299000
8792,259000
8793,325000
8794,325000
8795,250000
8796,395000
8797,450000
8798,580000
8799,575000
8800,475000
8801,435000
8802,625000
8803,430000
8804,535000
8805,560000
8806,495000
8807,531000
8808,721000
8809,530000
8810,550000
8811,590000
8812,450000
8813,375000
8814,349000
8815,360000
8816,495000
8817,425000
8818,465000
8819,345000
8820,325000
8821,450000
8822,695000
8823,545000
8824,640000
8825,625000
8826,775000
8827,575000
8828,555000
8829,450000
8830,595000
8831,450000
8832,450000
8833,385000
8834,450000
8835,525000
8836,450000
8837,500000
8838,420000
8839,600000
8840,425000
8841,400000
8842,470000
8843,475000
8844,460000
8845,590000
8846,465000
8847,600000
8848,650000
8849,690000
8850,550000
8851,525000
8852,580000
8853,565000
8854,430000
8855,575000
8856,460000
8857,750000
8858,625000
8859,690000
8860,525000
8861,485000
8862,585000
8863,549000
8864,711000
8865,590000
8866,649000
8867,575000
8868,565000
8869,425000
8870,600000
8871,520000
8872,675000
8873,495000
8874,525000
8875,640000
8876,430000
8877,475000
8878,750000
8879,475000
8880,795000
8881,525000
8882,590000
8883,415000
8884,438000
8885,525000
8886,475000
8887,480000
8888,465000
8889,460000
8890,451000
8891,565000
8892,525000
8893,498000
8894,400000
8895,450000
8896,540000
8897,395000
8898,570000
8899,450000
8900,465000
8901,545000
8902,600000
8903,735000
8904,525000
8905,571000
8906,460000
8907,425000
8908,475000
8909,685000
8910,450000
8911,570000
8912,420000
8913,425000
8914,425000
8915,735000
8916,470000
8917,575000
8918,300000
8919,90000
8920,125000
8921,368000
8922,549000
8923,355000
8924,425000
8925,325000
8926,460000
8927,650000
8928,435000
8929,325000
8930,320000
8931,660000
8932,475000
8933,785000
8934,520000
8935,400000
8936,465000
8937,600000
8938,832000
8939,399000
8940,450000
8941,475000
8942,650000
8943,455000
8944,200000
8945,560000
8946,330000
8947,295000
8948,530000
8949,275000
8950,365000
8951,350000
8952,415000
8953,325000
8954,318000
8955,360000
8956,450000
8957,390000
8958,660000
8959,395000
8960,625000
8961,420000
8962,385000
8963,465000
8964,270000
8965,350000
8966,310000
8967,450000
8968,300000
8969,320000
8970,400000
8971,450000
8972,350000
8973,300000
8974,220000
8975,500000
8976,359000
8977,215000
8978,450000
8979,200000
8980,225000
8981,530000
8982,299000
8983,325000
8984,325000
8985,600000
8986,280000
8987,230000
8988,225000
8989,319000
8990,335000
8991,320000
8992,715000
8993,795000
8994,770000
8995,775000
8996,640000
8997,675000
8998,555000
8999,655000
9000,845000
9001,690000
9002,810000
9003,635000
9004,725000
9005,600000
9006,650000
9007,540000
9008,795000
9009,600000
9010,611000
9011,895000
9012,675000
9013,775000
9014,740000
9015,575000
9016,715000
9017,600000
9018,750000
9019,780000
9020,850000
9021,840000
9022,990000
9023,795000
9024,775000
9025,495000
9026,790000
9027,765000
9028,600000
9029,750000
9030,795000
9031,550000
9032,525000
9033,950000
9034,925000
9035,530000
9036,825000
9037,525000
9038,603000
9039,565000
9040,585000
9041,811000
9042,750000
9043,848000
9044,645000
9045,575000
9046,825000
9047,515000
9048,550000
9049,849000
9050,615000
9051,490000
9052,565000
9053,585000
9054,550000
9055,625000
9056,695000
9057,675000
9058,550000
9059,795000
9060,650000
9061,775000
9062,713000
9063,850000
9064,730000
9065,740000
9066,740000
9067,635000
9068,725000
9069,690000
9070,545000
9071,655000
9072,785000
9073,725000
9074,690000
9075,710000
9076,800000
9077,540000
9078,945000
9079,725000
9080,895000
9081,747000
9082,530000
9083,625000
9084,680000
9085,700000
9086,700000
9087,715000
9088,800000
9089,800000
9090,800000
9091,780000
9092,624000
9093,610000
9094,812000
9095,875000
9096,770000
9097,780000
9098,500000
9099,551000
9100,650000
9101,800000
9102,600000
9103,700000
9104,600000
9105,650000
9106,920000
9107,725000
9108,760000
9109,645000
9110,725000
9111,885000
9112,635000
9113,695000
9114,765000
9115,775000
9116,760000
9117,800000
9118,775000
9119,810000
9120,725000
9121,735000
9122,899000
9123,950000
9124,925000
9125,700000
9126,720000
9127,780000
9128,750000
9129,650000
9130,630000
9131,630000
9132,820000
9133,700000
9134,675000
9135,600000
9136,760000
9137,585000
9138,750000
9139,720000
9140,750000
9141,825000
9142,740000
9143,790000
9144,650000
9145,775000
9146,900000
9147,950000
9148,626000
9149,750000
9150,585000
9151,695000
9152,525000
9153,590000
9154,585000
9155,599000
9156,480000
9157,585000
9158,590000
9159,495000
9160,665000
9161,400000
9162,565000
9163,530000
9164,524000
9165,675000
9166,495000
9167,425000
9168,550000
9169,615000
9170,495000
9171,525000
9172,720000
9173,580000
9174,645000
9175,550000
9176,825000
9177,625000
9178,575000
9179,450000
9180,439000
9181,500000
9182,650000
9183,650000
9184,550000
9185,475000
9186,650000
9187,650000
9188,755000
9189,745000
9190,750000
9191,925000
9192,625000
9193,740000
9194,870000
9195,950000
9196,900000
9197,675000
9198,875000
9199,890000
9200,1075000
9201,725000
9202,550000
9203,740000
9204,550000
9205,740000
9206,964000
9207,950000
9208,625000
9209,60000
9210,120000
9211,670000
9212,740000
9213,570000
9214,650000
9215,721000
9216,780000
9217,650000
9218,650000
9219,630000
9220,630000
9221,625000
9222,630000
9223,750000
9224,725000
9225,600000
9226,650000
9227,750000
9228,630000
9229,680000
9230,450000
9231,575000
9232,700000
9233,785000
9234,850000
9235,1080000
9236,875000
9237,1050000
9238,1270000
9239,1051000
9240,940000
9241,490000
9242,1225000
9243,725000
9244,591000
9245,975000
9246,1175000
9247,1000000
9248,990000
9249,1045000
9250,1100000
9251,961000
9252,1050000
9253,1100000
9254,1300000
9255,1800000
9256,570000
9257,531000
9258,525000
9259,350000
9260,850000
9261,565000
9262,651000
9263,615000
9264,700000
9265,599000
9266,835000
9267,650000
9268,581000
9269,650000
9270,715000
9271,875000
9272,595000
9273,865000
9274,576000
9275,715000
9276,510000
9277,525000
9278,615000
9279,575000
9280,590000
9281,596000
9282,925000
9283,680000
9284,875000
9285,945000
9286,899000
9287,875000
9288,775000
9289,725000
9290,1090000
9291,795000
9292,965000
9293,745000
9294,825000
9295,650000
9296,600000
9297,600000
9298,750000
9299,650000
9300,800000
9301,650000
9302,680000
9303,600000
9304,700000
9305,680000
9306,565000
9307,875000
9308,500000
9309,640000
9310,625000
9311,888000
9312,450000
9313,525000
9314,565000
9315,530000
9316,600000
9317,585000
9318,770000
9319,650000
9320,750000
9321,850000
9322,700000
9323,800000
9324,725000
9325,800000
9326,725000
9327,675000
9328,600000
9329,740000
9330,325000
9331,367000
9332,325000
9333,324000
9334,445000
9335,340000
9336,450000
9337,435000
9338,390000
9339,450000
9340,475000
9341,600000
9342,421000
9343,396000
9344,380000
9345,515000
9346,590000
9347,500000
9348,580000
9349,565000
9350,475000
9351,425000
9352,485000
9353,350000
9354,485000
9355,500000
9356,460000
9357,515000
9358,600000
9359,575000
9360,460000
9361,525000
9362,425000
9363,666000
9364,490000
9365,715000
9366,399000
9367,525000
9368,415000
9369,350000
9370,345000
9371,299000
9372,319000
9373,425000
9374,330000
9375,650000
9376,372000
9377,660000
9378,359000
9379,500000
9380,549000
9381,388000
9382,325000
9383,350000
9384,725000
9385,350000
9386,369000
9387,375000
9388,320000
9389,299000
9390,325000
9391,348000
9392,350000
9393,350000
9394,365000
9395,305000
9396,400000
9397,425000
9398,340000
9399,475000
9400,860000
9401,375000
9402,474000
9403,375000
9404,455000
9405,490000
9406,450000
9407,390000
9408,455000
9409,470000
9410,395000
9411,375000
9412,410000
9413,475000
9414,465000
9415,525000
9416,375000
9417,525000
9418,720000
9419,300000
9420,350000
9421,320000
9422,320000
9423,375000
9424,399000
9425,550000
9426,375000
9427,501000
9428,295000
9429,480000
9430,700000
9431,370000
9432,400000
9433,350000
9434,365000
9435,470000
9436,420000
9437,510000
9438,450000
9439,320000
9440,450000
9441,350000
9442,341000
9443,400000
9444,360000
9445,515000
9446,410000
9447,300000
9448,320000
9449,290000
9450,342000
9451,525000
9452,300000
9453,450000
9454,425000
9455,300000
9456,420000
9457,450000
9458,400000
9459,450000
9460,300000
9461,667000
9462,400000
9463,265000
9464,550000
9465,475000
9466,530000
9467,525000
9468,490000
9469,549000
9470,700000
9471,575000
9472,540000
9473,625000
9474,691000
9475,725000
9476,650000
9477,545000
9478,579000
9479,625000
9480,1150000
9481,590000
9482,651000
9483,590000
9484,745000
9485,675000
9486,650000
9487,1100000
9488,600000
9489,500000
9490,690000
9491,675000
9492,675000
9493,649000
9494,645000
9495,785000
9496,550000
9497,599000
9498,785000
9499,750000
9500,889000
9501,880000
9502,675000
9503,585000
9504,650000
9505,675000
9506,629000
9507,575000
9508,650000
9509,870000
9510,600000
9511,650000
9512,500000
9513,535000
9514,600000
9515,575000
9516,670000
9517,899000
9518,650000
9519,525000
9520,875000
9521,511000
9522,590000
9523,599000
9524,450000
9525,550000
9526,610000
9527,549000
9528,575000
9529,550000
9530,540000
9531,621000
9532,575000
9533,525000
9534,556000
9535,825000
9536,700000
9537,550000
9538,495000
9539,475000
9540,469000
9541,525000
9542,525000
9543,535000
9544,850000
9545,525000
9546,500000
9547,575000
9548,625000
9549,635000
9550,595000
9551,495000
9552,631000
9553,590000
9554,574000
9555,515000
9556,550000
9557,625000
9558,655000
9559,595000
9560,625000
9561,650000
9562,575000
9563,660000
9564,549000
9565,640000
9566,685000
9567,650000
9568,580000
9569,825000
9570,475000
9571,625000
9572,580000
9573,505000
9574,615000
9575,525000
9576,650000
9577,635000
9578,440000
9579,550000
9580,700000
9581,700000
9582,410000
9583,570000
9584,550000
9585,450000
9586,750000
9587,501000
9588,620000
9589,850000
9590,520000
9591,600000
9592,850000
9593,650000
9594,655000
9595,600000
9596,600000
9597,580000
9598,610000
9599,850000
9600,787000
9601,450000
9602,900000
9603,900000
9604,600000
9605,1000000
9606,650000
9607,550000
9608,575000
9609,750000
9610,500000
9611,600000
9612,600000
9613,500000
9614,530000
9615,700000
9616,551000
9617,520000
9618,800000
9619,550000
9620,580000
9621,900000
9622,850000
9623,600000
9624,875000
9625,750000
9626,550000
9627,760000
9628,400000
9629,730000
9630,750000
9631,550000
9632,550000
9633,1025000
9634,550000
9635,630000
9636,690000
9637,620000
9638,650000
9639,500000
9640,490000
9641,510000
9642,540000
9643,400000
9644,375000
9645,525000
9646,500000
9647,450000
9648,611000
9649,485000
9650,630000
9651,550000
9652,625000
9653,590000
9654,475000
9655,625000
9656,640000
9657,490000
9658,675000
9659,235000
9660,425000
9661,635000
9662,725000
9663,539000
9664,525000
9665,625000
9666,575000
9667,625000
9668,595000
9669,665000
9670,630000
9671,1010000
9672,450000
9673,700000
9674,660000
9675,695000
9676,720000
9677,575000
9678,800000
9679,725000
9680,600000
9681,680000
9682,500000
9683,400000
9684,475000
9685,545000
9686,600000
9687,640000
9688,890000
9689,1080000
9690,1050000
9691,900000
9692,1100000
9693,1000000
9694,770000
9695,795000
9696,789000
9697,930000
9698,850000
9699,950000
9700,750000
9701,885000
9702,975000
9703,799000
9704,890000
9705,745000
9706,800000
9707,600000
9708,990000
9709,875000
9710,850000
9711,800000
9712,920000
9713,760000
9714,825000
9715,725000
9716,800000
9717,825000
9718,890000
9719,749000
9720,675000
9721,800000
9722,775000
9723,800000
9724,850000
9725,895000
9726,699000
9727,840000
9728,725000
9729,700000
9730,1010000
9731,955000
9732,1005000
9733,785000
9734,725000
9735,850000
9736,975000
9737,800000
9738,835000
9739,775000
9740,1000000
9741,775000
9742,1000000
9743,900000
9744,760000
9745,825000
9746,775000
9747,950000
9748,814000
9749,750000
9750,950000
9751,950000
9752,800000
9753,790000
9754,465000
9755,425000
9756,425000
9757,450000
9758,875000
9759,545000
9760,750000
9761,460000
9762,540000
9763,500000
9764,485000
9765,780000
9766,450000
9767,935000
9768,720000
9769,740000
9770,725000
9771,600000
9772,700000
9773,650000
9774,850000
9775,750000
9776,880000
9777,750000
9778,650000
9779,771000
9780,790000
9781,650000
9782,780000
9783,720000
9784,730000
9785,800000
9786,775000
9787,500000
9788,320000
9789,790000
9790,545000
9791,685000
9792,545000
9793,880000
9794,570000
9795,530000
9796,475000
9797,780000
9798,611000
9799,765000
9800,775000
9801,1095000
9802,940000
9803,950000
9804,1050000
9805,690000
9806,1025000
9807,825000
9808,1135000
9809,1100000
9810,795000
9811,850000
9812,690000
9813,650000
9814,650000
9815,760000
9816,731000
9817,1021000
9818,650000
9819,1100000
9820,780000
9821,550000
9822,650000
9823,650000
9824,825000
9825,1050000
9826,975000
9827,550000
9828,450000
9829,525000
9830,610000
9831,950000
9832,790000
9833,950000
9834,850000
9835,825000
9836,575000
9837,550000
9838,870000
9839,525000
9840,590000
9841,560000
9842,700000
9843,950000
9844,560000
9845,532000
9846,675000
9847,800000
9848,815000
9849,490000
9850,975000
9851,600000
9852,660000
9853,730000
9854,950000
9855,730000
9856,550000
9857,680000
9858,811000
9859,1245000
9860,831000
9861,990000
9862,1025000
9863,590000
9864,1240000
9865,925000
9866,890000
9867,785000
9868,650000
9869,979000
9870,700000
9871,980000
9872,850000
9873,740000
9874,900000
9875,950000
9876,800000
9877,900000
9878,1025000
9879,800000
9880,1100000
9881,870000
9882,952000
9883,800000
9884,950000
9885,950000
9886,1100000
9887,949000
9888,900000
9889,999000
9890,900000
9891,885000
9892,950000
9893,990000
9894,765000
9895,525000
9896,550000
9897,650000
9898,600000
9899,665000
9900,585000
9901,475000
9902,475000
9903,440000
9904,490000
9905,690000
9906,675000
9907,690000
9908,495000
9909,550000
9910,570000
9911,490000
9912,590000
9913,435000
9914,845000
9915,550000
9916,340000
9917,390000
9918,650000
9919,549000
9920,530000
9921,350000
9922,425000
9923,750000
9924,536000
9925,615000
9926,659000
9927,410000
9928,450000
9929,500000
9930,575000
9931,507000
9932,480000
9933,550000
9934,550000
9935,600000
9936,595000
9937,410000
9938,580000
9939,450000
9940,500000
9941,395000
9942,240000
9943,540000
9944,575000
9945,575000
9946,475000
9947,400000
9948,400000
9949,400000
9950,525000
9951,500000
9952,580000
9953,450000
9954,650000
9955,350000
9956,580000
9957,400000
9958,250000
9959,520000
9960,270000
9961,400000
9962,690000
9963,800000
9964,660000
9965,785000
9966,650000
9967,700000
9968,600000
9969,659000
9970,500000
9971,350000
9972,340000
9973,580000
9974,100000
9975,700000
9976,230000
9977,220000
9978,365000
9979,420000
9980,299000
9981,275000
9982,300000
9983,300000
9984,115000
9985,50000
9986,65000
9987,150000
9988,200000
9989,225000
9990,70000
9991,325000
9992,875000
9993,299000
9994,825000
9995,485000
9996,280000
9997,780000
9998,525000
9999,625000
10000,851000
10001,600000
10002,875000
10003,600000
10004,1150000
10005,461000
10006,830000
10007,950000
10008,729000
10009,710000
10010,650000
10011,675000
10012,835000
10013,1035000
10014,980000
10015,475000
10016,975000
10017,900000
10018,925000
10019,865000
10020,650000
10021,550000
10022,650000
10023,500000
10024,575000
10025,535000
10026,970000
10027,1150000
10028,925000
10029,635000
10030,1250000
10031,990000
10032,895000
10033,1175000
10034,1025000
10035,411000
10036,575000
10037,850000
10038,980000
10039,1250000
10040,1179000
10041,1670000
10042,1200000
10043,590000
10044,840000
10045,595000
10046,860000
10047,1050000
10048,850000
10049,650000
10050,700000
10051,950000
10052,850000
10053,800000
10054,750000
10055,750000
10056,780000
10057,1300000
10058,1300000
10059,695000
10060,600000
10061,730000
10062,650000
10063,975000
10064,1025000
10065,300000
10066,1075000
10067,600000
10068,495000
10069,775000
10070,1125000
10071,950000
10072,1140000
10073,1125000
10074,1195000
10075,1275000
10076,1155000
10077,1175000
10078,675000
10079,825000
10080,1151000
10081,875000
10082,1045000
10083,975000
10084,525000
10085,925000
10086,1250000
10087,995000
10088,850000
10089,1200000
10090,1099000
10091,1030000
10092,400000
10093,1611000
10094,1299000
10095,1285000
10096,1225000
10097,650000
10098,545000
10099,850000
10100,1150000
10101,1325000
10102,1020000
10103,1050000
10104,1020000
10105,1050000
10106,1150000
10107,1200000
10108,975000
10109,975000
10110,840000
10111,879000
10112,1090000
10113,946000
10114,975000
10115,950000
10116,645000
10117,840000
10118,650000
10119,825000
10120,460000
10121,1049000
10122,265000
10123,825000
10124,1095000
10125,1175000
10126,560000
10127,1450000
10128,1199000
10129,525000
10130,850000
10131,1550000
10132,945000
10133,995000
10134,965000
10135,1275000
10136,790000
10137,1125000
10138,800000
10139,1150000
10140,950000
10141,925000
10142,510000
10143,1100000
10144,945000
10145,605000
10146,950000
10147,700000
10148,1000000
10149,850000
10150,820000
10151,950000
10152,900000
10153,1150000
10154,900000
10155,1050000
10156,700000
10157,925000
10158,1011000
10159,850000
10160,1050000
10161,750000
10162,1000000
10163,840000
10164,900000
10165,1000000
10166,750000
10167,1200000
10168,1250000
10169,700000
10170,925000
10171,800000
10172,830000
10173,990000
10174,690000
10175,1250000
10176,900000
10177,955000
10178,1400000
10179,930000
10180,1350000
10181,690000
10182,1400000
10183,1000000
10184,1500000
10185,750000
10186,1300000
10187,740000
10188,480000
10189,1120000
10190,850000
10191,665000
10192,670000
10193,595000
10194,490000
10195,895000
10196,721000
10197,991000
10198,400000
10199,675000
10200,474000
10201,390000
10202,995000
10203,1021000
10204,650000
10205,1050000
10206,465000
10207,996000
10208,750000
10209,925000
10210,675000
10211,1135000
10212,350000
10213,790000
10214,1375000
10215,800000
10216,780000
10217,710000
10218,560000
10219,1190000
10220,725000
10221,1150000
10222,850000
10223,355000
10224,1345000
10225,780000
10226,850000
10227,625000
10228,930000
10229,850000
10230,675000
10231,590000
10232,600000
10233,610000
10234,695000
10235,399000
10236,880000
10237,700000
10238,695000
10239,505000
10240,525000
10241,825000
10242,395000
10243,685000
10244,750000
10245,750000
10246,895000
10247,885000
10248,700000
10249,511000
10250,575000
10251,575000
10252,875000
10253,775000
10254,575000
10255,399000
10256,395000
10257,775000
10258,450000
10259,1125000
10260,955000
10261,685000
10262,645000
10263,425000
10264,700000
10265,950000
10266,749000
10267,1150000
10268,1175000
10269,450000
10270,925000
10271,750000
10272,650000
10273,750000
10274,500000
10275,600000
10276,600000
10277,600000
10278,450000
10279,750000
10280,550000
10281,800000
10282,725000
10283,500000
10284,620000
10285,525000
10286,480000
10287,500000
10288,518000
10289,550000
10290,400000
10291,450000
10292,700000
10293,700000
10294,600000
10295,510000
10296,500000
10297,1175000
10298,600000
10299,415000
10300,875000
10301,300000
10302,650000
10303,520000
10304,340000
10305,415000
10306,450000
10307,600000
10308,850000
10309,1000000
10310,660000
10311,500000
10312,375000
10313,775000
10314,450000
10315,430000
10316,400000
10317,650000
10318,1200000
10319,625000
10320,500000
10321,480000
10322,640000
10323,690000
10324,545000
10325,450000
10326,800000
10327,855000
10328,825000
10329,875000
10330,975000
10331,750000
10332,920000
10333,1025000
10334,935000
10335,750000
10336,999000
10337,725000
10338,830000
10339,745000
10340,775000
10341,675000
