car_id,car_name,brand,model,fuel_type,transmission_type,mileage,engine,max_power,seats
7402,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7403,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7404,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7405,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7406,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7407,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7408,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7409,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7410,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7411,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7412,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7413,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7414,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7415,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7416,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7417,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7418,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7419,Ford Aspire,Ford,Aspire,Petrol,Manual,18.16,1196,86.8,5
7420,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7421,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7422,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7423,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7424,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7425,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7426,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7427,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7428,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7429,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7430,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7431,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7432,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7433,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7434,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7435,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7436,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7437,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7438,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7439,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7440,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7441,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7442,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7443,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7444,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7445,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7446,Ford Figo,Ford,Figo,Petrol,Manual,18.12,1196,86.8,5
7447,Ford Figo,Ford,Figo,Petrol,Manual,18.16,1196,86.8,5
7448,Hyundai i20,Hyundai,i20,Petrol,Automatic,19.65,1197,86.8,5
7449,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7450,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7451,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7452,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7453,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7454,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7455,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7456,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7457,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7458,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7459,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7460,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7461,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7462,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7463,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7464,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7465,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7466,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7467,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7468,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7469,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7470,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7471,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7472,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7473,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7474,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7475,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7476,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7477,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7478,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7479,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7481,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7482,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7483,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7484,Volkswagen Polo,Volkswagen,Polo,Diesel,Manual,20.14,1498,88.0,5
7485,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7486,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7487,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7488,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7489,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7490,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7491,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7492,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7493,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7494,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7495,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7496,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7497,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7498,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7499,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7500,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7501,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7502,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7503,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7504,Maruti Swift,Maruti,Swift,Petrol,Manual,16.1,1298,88.2,5
7505,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7506,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7507,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7508,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7509,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7510,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7511,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7512,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7513,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7514,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7515,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7516,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7517,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7518,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7519,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7520,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7521,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7522,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7523,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7524,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7525,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7526,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7527,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7528,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7529,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7530,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7531,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7532,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7533,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7534,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7535,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7536,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7537,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7538,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7539,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7540,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7541,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7542,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7543,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7544,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7545,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7546,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7547,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7548,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7549,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7550,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7551,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7552,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7553,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7554,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7555,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7556,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7557,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7558,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7559,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7560,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7561,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7562,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7563,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7564,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7565,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7566,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7567,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7568,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7569,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7570,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7571,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7572,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7573,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7574,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7575,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7576,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7577,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7578,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7579,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7580,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7581,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7582,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7584,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7585,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7586,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7587,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7588,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7589,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7590,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7591,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7592,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7593,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7594,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7595,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7596,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7597,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7598,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7599,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7600,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7601,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7602,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7603,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7604,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7605,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7606,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7607,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7608,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7609,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7610,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7611,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7612,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7613,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7614,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7615,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7616,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7617,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7618,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7619,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7621,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7622,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7623,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7624,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7625,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7626,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7627,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7628,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7629,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7630,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7631,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7632,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7633,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7634,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7635,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7636,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7637,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7638,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7639,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7640,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7641,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7642,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7643,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7644,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7645,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7646,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7647,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7648,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7649,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7650,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7651,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7652,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7653,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7654,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7655,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7656,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7657,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7658,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7659,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7660,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7661,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7662,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7663,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7664,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7665,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7666,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7667,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7669,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7670,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7671,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7672,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7673,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7674,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7675,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7676,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,26.21,1248,88.5,5
7677,Maruti Ciaz,Maruti,Ciaz,Diesel,Manual,28.09,1248,88.5,5
7678,Maruti Dzire LXI,Maruti,Dzire LXI,Petrol,Manual,23.26,1197,88.5,5
7679,Maruti Dzire LXI,Maruti,Dzire LXI,Petrol,Manual,23.26,1197,88.5,5
7680,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7681,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Automatic,24.12,1197,88.5,5
7682,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7683,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Automatic,24.12,1197,88.5,5
7684,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7685,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Automatic,24.12,1197,88.5,5
7686,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7687,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7688,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7689,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Automatic,24.12,1197,88.5,5
7690,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Automatic,24.12,1197,88.5,5
7691,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7692,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7693,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7694,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7695,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7696,Maruti Dzire VXI,Maruti,Dzire VXI,Petrol,Manual,23.26,1197,88.5,5
7697,Maruti Dzire ZXI,Maruti,Dzire ZXI,Petrol,Manual,23.26,1197,88.5,5
7698,Maruti Dzire ZXI,Maruti,Dzire ZXI,Petrol,Manual,23.26,1197,88.5,5
7699,Maruti Dzire ZXI,Maruti,Dzire ZXI,Petrol,Manual,23.26,1197,88.5,5
7700,Maruti Dzire ZXI,Maruti,Dzire ZXI,Petrol,Manual,23.26,1197,88.5,5
7701,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7702,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
7703,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7704,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
7705,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
7706,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7707,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7708,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
7709,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7710,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7711,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,24.52,1248,88.5,7
7712,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
7713,Maruti Ertiga,Maruti,Ertiga,Diesel,Manual,25.47,1248,88.5,7
